id,road,lrp,chainage,lat,lon,name,model_type,structure_type,length,condition
931,N1,LRP377B,372.733,21.434583,92.0973886,Box culvert,bridge,Box Culvert,149.0000000000009,A
932,N1,LRP378,372.882,21.4334441,92.0969997,"Cox,s Bazar 17 km",link,,284.99999999996817,
933,N1,LRP378A,373.167,21.4310271,92.0961941,Box culvert,bridge,Box Culvert,229.00000000004184,A
934,N1,LRP378B,373.396,21.4290271,92.0954997,Box culvert,bridge,Box Culvert,79.00000000000773,A
935,N1,LRP378C,373.475,21.4284993,92.0951941,Ramu old Section (N109),link,,112.99999999999956,
936,N1,LRP378D,373.588,21.4283604,92.0941663,Box culvert,bridge,Box Culvert,283.9999999999918,A
937,N1,LRP379,373.872,21.4281104,92.0914719,"Cox,s Bazar 16 km",link,,190.99999999997408,
938,N1,LRP379A,374.063,21.427916,92.0896108,Bridge start,bridge,Box Culvert,25.000000000034102,A
939,N1,LRP379B,374.088,21.4278882,92.0893886,Bridge end,bridge,Box Culvert,560.9999999999786,A
940,N1,LRP379C,374.649,21.4271104,92.084083,Box culvert,bridge,Box Culvert,206.99999999999363,A
941,N1,LRP380,374.856,21.4269716,92.0821104,"Cox,s Bazar 15 km",link,,175.99999999998772,
942,N1,LRP380A,375.032,21.4267771,92.0804716,Box culvert,bridge,Box Culvert,384.00000000001455,A
943,N1,LRP380B,375.416,21.4264716,92.0767771,Box culvert,bridge,Box Culvert,403.9999999999964,A
944,N1,LRP381,375.82,21.4267216,92.0730827,"Cox,s Bazar 14 km",link,,261.0000000000241,
945,N1,LRP381A,376.081,21.427416,92.0707216,Box culvert,bridge,Box Culvert,738.9999999999759,A
946,N1,LRP382,376.82,21.4276938,92.0643611,Cox's Bazar 13km,link,,131.00000000002865,
947,N1,LRP382A,376.951,21.4270827,92.0632778,Box culvert,bridge,Box Culvert,262.9999999999768,A
948,N1,LRP382B,377.214,21.4273327,92.0608333,Box culvert,bridge,Box Culvert,336.9999999999891,A
949,N1,LRP382C,377.551,21.4278882,92.0576667,Box culvert,bridge,Box Culvert,237.99999999999957,A
950,N1,LRP382D,377.789,21.4280549,92.0554167,Box culvert,bridge,Box Culvert,28.99999999999636,A
951,N1,LRP383,377.818,21.4280827,92.0551389,"Cox,s Bazar 12 km",link,,232.0000000000277,
952,N1,LRP383A,378.05,21.4280549,92.0529444,Box culvert,bridge,Box Culvert,462.99999999996544,A
953,N1,LRP383B,378.513,21.4274993,92.0484441,Bridge start,bridge,Bridge,18.000000000029104,A
954,N1,LRP383C,378.531,21.4275271,92.0483886,Bridge end,bridge,Bridge,271.99999999999136,A
955,N1,LRP384,378.803,21.4287771,92.0461941,"Cox,s Bazar 11 km",link,,233.99999999998045,
956,N1,LRP384A,379.037,21.4295549,92.044083,Box culvert,bridge,Box Culvert,500.0,A
957,N1,LRP384B,379.537,21.4298049,92.0392774,Box culvert,bridge,Box Culvert,254.0000000000191,A
958,N1,LRP385,379.791,21.4296938,92.0368608,"Cox,s Bazar 10 km",link,,223.99999999998957,
959,N1,LRP385A,380.015,21.4289716,92.0348608,Box culvert,bridge,Bridge,362.0000000000232,A
960,N1,LRP385B,380.377,21.4294438,92.0316104,Bridge start,bridge,Bridge,140.9999999999627,A
961,N1,LRP385C,380.518,21.4300827,92.0304716,Bridge end,bridge,Box Culvert,133.0000000000382,A
962,N1,LRP385D,380.651,21.430416,92.0293049,Box culvert,bridge,Box Culvert,105.99999999999454,A
963,N1,LRP386,380.757,21.430166,92.0283604,"Cox,s Bazar 9 km",link,,45.99999999999227,
964,N1,LRP386A,380.803,21.4298882,92.0279716,Box culvert,bridge,Box Culvert,612.9999999999995,A
965,N1,LRP386B,381.416,21.4262493,92.0235827,Box culvert,bridge,Box Culvert,64.99999999999773,A
966,N1,LRP386C,381.481,21.4258604,92.023166,"N110,Link road-Cox' Bazar, (Labonir more)",link,,13.000000000033651,
967,N1,LRP387,381.494,21.4258049,92.0232493,Teknaf 79 km,link,,581.9999999999936,
968,N1,LRP387A,382.076,21.4225549,92.0274438,Box culvert,bridge,Steel Beam & RCC Slab,70.99999999996953,C
969,N1,LRP387B,382.147,21.4220827,92.0278604,Box culvert,bridge,Steel Beam & RCC Slab,326.0000000000218,C
970,N1,LRP388,382.473,21.4199716,92.0302493,"Teknaf 78 km,Uttia 24 km",link,,265.9999999999627,
971,N1,LRP388A,382.739,21.4191104,92.032416,Box culvert,bridge,Box Culvert,449.0000000000123,C
972,N1,LRP388B,383.188,21.4165,92.0353052,Box culvert,bridge,Bridge,182.0000000000164,C
973,N1,LRP388C,383.37,21.4156389,92.0367219,Box culvert,bridge,Bridge,134.9999999999909,C
974,N1,LRP389,383.505,21.4150556,92.037833,"Teknaf 77 km,Uthia 23 km",link,,235.00000000001364,
975,N1,LRP389A,383.74,21.4135833,92.0393886,Box culvert,bridge,Box Culvert,367.0000000000186,A
976,N1,LRP389B,384.107,21.4120556,92.039583,Box culvert,bridge,Box Culvert,171.99999999996862,A
977,N1,LRP389C,384.279,21.4115,92.0438052,Bridge start,bridge,Steel Beam & RCC Slab,48.00000000000182,B
978,N1,LRP389D,384.327,21.4111667,92.0441108,Bridge end,bridge,Steel Beam & RCC Slab,163.0000000000109,B
979,N1,LRP389E,384.49,21.4103056,92.0453052,Box culvert,bridge,Steel Beam & RCC Slab,57.00000000001637,B
980,N1,LRP390,384.547,21.4101111,92.0458052,"Teknaf 76 km,Uthia 22 km",link,,242.999999999995,
981,N1,LRP390A,384.79,21.41025,92.0480552,Box culvert,bridge,Culvert,324.99999999998863,B
982,N1,LRP390B,385.115,21.4103333,92.0508333,Box culvert,bridge,Culvert,272.9999999999677,A
983,N1,LRP390C,385.388,21.4094167,92.0531944,Box culvert,bridge,Culvert,180.00000000000682,A
984,N1,LRP391,385.568,21.4090833,92.05475,"Teknaf 75 km,Uthia 21 km",link,,210.0000000000364,
985,N1,LRP391A,385.778,21.4079722,92.056,Box culvert,bridge,Culvert,168.99999999998272,A
986,N1,LRP391B,385.947,21.4067222,92.0570556,Box culvert,bridge,Bridge,293.0000000000064,D
987,N1,LRP391C,386.24,21.4058611,92.0594167,Box culvert,bridge,Bridge,267.99999999997226,D
988,N1,LRP392,386.508,21.4040556,92.0619722,Km post missing,link,,157.0000000000391,
989,N1,LRP392A,386.665,21.4039167,92.0628333,Box culvert,bridge,Culvert,480.99999999999454,A
990,N1,LRP392B,387.146,21.4008889,92.0658611,Box culvert,bridge,Steel Beam & RCC Slab,262.9999999999768,C
991,N1,LRP392C,387.409,21.3986941,92.0665556,Bridge start,bridge,Arch Masonry,14.999999999986358,C
992,N1,LRP392D,387.424,21.398583,92.0665833,Bridge end,bridge,Arch Masonry,165.99999999999682,C
993,N1,LRP392E,387.59,21.3971663,92.0668882,Box culvert,bridge,Arch Masonry,19.000000000005457,C
994,N1,LRP393,387.609,21.3969719,92.066916,"Teknaf 74 km,Uthia 20 km",link,,435.0000000000023,
995,N1,LRP393A,388.044,21.393333,92.068166,Box culvert,bridge,Box Culvert,484.0000000000373,A
996,N1,LRP393B,388.528,21.3891108,92.0686938,Bridge start,bridge,Culvert,17.99999999997226,C
997,N1,LRP393C,388.546,21.3889441,92.0688049,Bridge end,bridge,Culvert,57.00000000001637,C
998,N1,LRP394,388.603,21.3885274,92.0692771,"Teknaf 73 km, Ukhia 19km",link,,147.9999999999677,
999,N1,LRP394A,388.751,21.3873052,92.0697771,Box culvert,bridge,Culvert,176.00000000004457,B
1000,N1,LRP394B,388.927,21.3858886,92.0704438,Box culvert,bridge,Culvert,152.99999999996317,C
1001,N1,LRP394C,389.08,21.384583,92.0704993,Box culvert,bridge,Culvert,76.00000000002183,B
1002,N1,LRP394D,389.156,21.3839441,92.0705827,Box culvert,bridge,Culvert,151.9999999999868,B
1003,N1,LRP394E,389.308,21.3826938,92.0710271,Box culvert,bridge,Culvert,168.00000000000637,A
1004,N1,LRP394F,389.476,21.3813049,92.0710827,Box culvert,bridge,Culvert,29.999999999972715,A
1005,N1,LRP394G,389.506,21.3811104,92.0710827,Box culvert,bridge,Culvert,179.00000000003047,A
1006,N1,LRP395,389.685,21.3796104,92.0706104,"Teknaf 72 km,Uthia 18 km",link,,91.0000000000082,
1007,N1,LRP395A,389.776,21.378916,92.0703327,Box culvert,bridge,Culvert,153.99999999999636,A
1008,N1,LRP395B,389.93,21.3775827,92.0703604,Box culvert,bridge,Culvert,38.99999999998727,C
1009,N1,LRP395C,389.969,21.3773882,92.0706104,Box culvert,bridge,Culvert,182.0000000000164,C
1010,N1,LRP395D,390.151,21.3762216,92.0718049,Box culvert,bridge,Culvert,164.99999999996362,A
1011,N1,LRP395E,390.316,21.3752493,92.0727771,Box culvert,bridge,Culvert,115.0000000000091,C
1012,N1,LRP395F,390.431,21.3747771,92.0734993,Box culvert,bridge,Culvert,64.99999999999773,C
1013,N1,LRP395G,390.496,21.3745549,92.0739716,Box culvert,bridge,Culvert,173.00000000000182,A
1014,N1,LRP395H,390.669,21.3742493,92.0755271,Box culvert,bridge,Culvert,16.000000000019554,A
1015,N1,LRP396,390.685,21.3742493,92.0756938,"Teknaf 71km, Ukhia 17km",link,,158.00000000001546,
1016,N1,LRP396A,390.843,21.3736938,92.0768327,Box culvert,bridge,Culvert,82.99999999996999,C
1017,N1,LRP396B,390.926,21.3731938,92.0773327,Box culvert,bridge,Culvert,228.999999999985,C
1018,N1,LRP396C,391.155,21.3714993,92.0785549,Box culvert,bridge,Box Culvert,206.00000000001728,A
1019,N1,LRP396D,391.361,21.3698327,92.0796104,Box culvert,bridge,Culvert,262.00000000000045,A
1020,N1,LRP396E,391.623,21.3678882,92.0803327,Box culvert,bridge,Culvert,134.00000000001455,B
1021,N1,LRP396F,391.757,21.3669438,92.0807771,Box culvert,bridge,Culvert,84.00000000000318,B
1022,N1,LRP397,391.841,21.3662778,92.0810549,"Teknaf 70 km,Uthia 16 km",link,,63.99999999996453,
1023,N1,LRP397A,391.905,21.3657222,92.0812771,Box culvert,bridge,Bridge,151.00000000001046,C
1024,N1,LRP397B,392.056,21.3644167,92.081416,Box culvert,bridge,Culvert,341.0000000000082,B
1025,N1,LRP397C,392.397,21.3615,92.0806382,Box culvert,bridge,Culvert,427.99999999999727,B
1026,N1,LRP397D,392.825,21.3580833,92.0790271,Box culvert,bridge,Culvert,44.00000000003956,C
1027,N1,LRP398,392.869,21.35775,92.0790271,"Teknaf 69 km,Uthia 15 km",link,,63.99999999996453,
1028,N1,LRP398A,392.933,21.3571944,92.0791104,Box culvert,bridge,Box Culvert,96.00000000000364,A
1029,N1,LRP398B,393.029,21.3563333,92.0790827,Box culvert,bridge,Box Culvert,125.0,A
1030,N1,LRP398C,393.154,21.35525,92.0790827,Box culvert,bridge,Box Culvert,305.0000000000068,A
1031,N1,LRP398D,393.459,21.3526667,92.0783327,Box culvert,bridge,Bridge,416.9999999999732,A
1032,N1,LRP399,393.876,21.3490552,92.0784716,"Teknaf 68 km,Uthia 14 km",link,,312.0000000000118,
1033,N1,LRP399A,394.188,21.3463608,92.0790271,Bridge start,bridge,Steel Beam & RCC Slab,26.00000000001046,C
1034,N1,LRP399B,394.214,21.3461386,92.0789993,Bridge end,bridge,Steel Beam & RCC Slab,535.000000000025,C
1035,N1,LRP399C,394.749,21.3414997,92.0788327,Box culvert,bridge,Box Culvert,122.99999999999044,A
1036,N1,LRP400,394.872,21.3404997,92.0784993,"Teknaf 67 km,Uthia 13 km",link,,267.99999999997226,
1037,N1,LRP400A,395.14,21.3381941,92.078916,Box culvert,bridge,Culvert,657.0000000000391,B
1038,N1,LRP400B,395.797,21.3324716,92.0790827,Box culvert,bridge,Steel Beam & RCC Slab,163.99999999998727,C
1039,N1,LRP401,395.961,21.3311104,92.0788604,"Teknaf 66 km,Uthia 12 km",link,,158.00000000001546,
1040,N1,LRP401A,396.119,21.3297771,92.0787771,Khulna Plong Bridge,bridge,Steel Beam & RCC Slab,31.999999999982265,C
1041,N1,LRP401B,396.151,21.3295271,92.0789438,Bridge end,bridge,Steel Beam & RCC Slab,829.0000000000077,C
1042,N1,LRP402,396.98,21.324666,92.084583,"Teknaf 65 km,Uthia 11 km",link,,105.99999999999454,
1043,N1,LRP402A,397.086,21.3241104,92.085333,Bridge start,bridge,Bridge,55.00000000000682,C
1044,N1,LRP402B,397.141,21.3238049,92.0857219,Bridge end,bridge,Bridge,509.9999999999909,C
1045,N1,LRP402C,397.651,21.3207493,92.0893052,Box culvert,bridge,Arch Masonry,336.9999999999891,B
1046,N1,LRP403,397.988,21.3187493,92.0916108,Km post broken,link,,115.0000000000091,
1047,N1,LRP403A,398.103,21.3179438,92.0921663,Bridge start,bridge,Steel Beam & RCC Slab,19.99999999998181,C
1048,N1,LRP403B,398.123,21.3177771,92.0922497,Bridge end,bridge,Steel Beam & RCC Slab,81.99999999999363,C
1049,N1,LRP403C,398.205,21.317666,92.0930274,Road to Ramu(Z1009),link,,713.0000000000223,
1050,N1,LRP403D,398.918,21.3125,92.096333,Bridge start,bridge,Steel Beam & RCC Slab,52.00000000002092,C
1051,N1,LRP403E,398.97,21.3121944,92.0966941,Bridge end,bridge,Box Culvert,24.00000000000091,B
1052,N1,LRP404,398.994,21.3120278,92.0969163,"Teknaf 63 km,Uthia 9 km",link,,219.99999999997044,
1053,N1,LRP404A,399.214,21.3101667,92.0974997,"Z1503, Maricha Dakbunglow Road",link,,759.9999999999909,
1054,N1,LRP404B,399.974,21.3039722,92.0967497,Box culvert,bridge,Culvert,23.00000000002456,C
1055,N1,LRP405,399.997,21.3037778,92.0968052,"Teknaf 62 km,Uthia 8 km",link,,555.0000000000068,
1056,N1,LRP405A,400.552,21.2989441,92.0976108,Box culvert,bridge,Steel Beam & RCC Slab,425.9999999999877,D
1057,N1,LRP405B,400.978,21.2956386,92.0993886,Bridge start,bridge,Steel Beam & RCC Slab,74.00000000001228,D
1058,N1,LRP405C,401.052,21.2949997,92.0993886,Bridge end,bridge,Bridge,7.999999999981355,Unknown
1059,N1,LRP406,401.06,21.2949163,92.0994163,"Teknaf 61 km,Uthia 7 km",link,,963.9999999999986,
1060,N1,LRP407,402.024,21.2863608,92.1001667,"Teknaf 60 km,Uthia 6 km",link,,274.99999999997726,
1061,N1,LRP407A,402.299,21.2839441,92.1005278,Box culvert,bridge,Box Culvert,136.0000000000241,A
1062,N1,LRP407B,402.435,21.282777512080536,92.10067986442952,Bridge start,bridge,Box Culvert,12.999999999976808,A
1063,N1,LRP407C,402.448,21.282666,92.1006944,Bridge end,bridge,Box Culvert,427.99999999999727,A
1064,N1,LRP407D,402.876,21.2790827,92.1019722,Box culvert,bridge,Box Culvert,168.00000000000637,Unknown
1065,N1,LRP408,403.044,21.277666,92.1026111,"Teknaf 59 km,Uthia 5 km",link,,996.0000000000376,
1066,N1,LRP409,404.04,21.2695827,92.1066111,"Teknaf 58 km,Uthia 4 km",link,,14.999999999986358,
1067,N1,LRP409A,404.055,21.2694716,92.1066667,Box culvert,bridge,Steel Beam & RCC Slab,291.9999999999732,A
1068,N1,LRP409B,404.347,21.2678604,92.1088333,Bridge start,bridge,Steel Beam & RCC Slab,26.00000000001046,C
1069,N1,LRP409C,404.373,21.2677493,92.109,Bridge end,bridge,Steel Beam & RCC Slab,581.0000000000173,C
1070,N1,LRP409D,404.954,21.2646111,92.1134444,Box Culvert,bridge,Steel Beam & RCC Slab,89.99999999997499,C
1071,N1,LRP410,405.044,21.2641111,92.1140833,"Teknaf 57 km,Uthia 3 km",link,,14.000000000010004,
1072,N1,LRP410A,405.058,21.2639722,92.1141944,Bridge start,bridge,Steel Beam & RCC Slab,45.00000000001592,C
1073,N1,LRP410B,405.103,21.2637222,92.1144722,Bridge end,bridge,Steel Beam & RCC Slab,233.99999999998045,C
1074,N1,LRP410C,405.337,21.2623611,92.1161667,Bridge start,bridge,Steel Beam & RCC Slab,18.000000000029104,C
1075,N1,LRP410D,405.355,21.26225,92.1163056,Bridge end,bridge,Steel Beam & RCC Slab,714.999999999975,C
1076,N1,LRP411,406.07,21.2580278,92.1214438,"Teknaf 56 km,Uthia 2 km",link,,223.99999999998957,
1077,N1,LRP411A,406.294,21.2565556,92.122916,Bridge start,bridge,Arch Masonry,13.000000000033651,A
1078,N1,LRP411B,406.307,21.2565,92.1229716,Bridge end,bridge,Arch Masonry,238.9999999999759,A
1079,N1,LRP411C,406.546,21.2550278,92.1245827,Box culvert,bridge,Culvert,250.0,A
1080,N1,LRP411D,406.796,21.2537778,92.1266382,Box culvert,bridge,Steel Beam & RCC Slab,276.00000000001046,C
1081,N1,LRP412,407.072,21.2521944,92.1286104,"Teknaf 55 km,Uthia 1 km",link,,16.999999999995907,
1082,N1,LRP412A,407.089,21.2521111,92.1287493,Box culvert,bridge,Steel Beam & RCC Slab,120.00000000000456,C
1083,N1,LRP412B,407.209,21.2504722,92.1307493,Bridge start,bridge,Steel Beam & RCC Slab,89.99999999997499,C
1084,N1,LRP412C,407.299,21.2504167,92.1307493,Bridge end,bridge,Steel Beam & RCC Slab,781.0000000000059,C
1085,N1,LRP412D,408.08,21.248083,92.1341108,Bridge start,bridge,Culvert,13.000000000033651,C
1086,N1,LRP412E,408.093,21.2479997,92.1342219,Bridge end,bridge,Culvert,40.99999999999682,C
1087,N1,LRP413,408.134,21.2462219,92.1364719,Teknaf 54 km,link,,300.00000000001137,
1088,N1,LRP413A,408.434,21.2447497,92.1389441,"Z1503, Maricha Dukbanglow road",link,,382.99999999998136,
1089,N1,LRP413B,408.817,21.242333,92.1413608,Bridge start,bridge,Bridge,21.99999999999136,Unknown
1090,N1,LRP413C,408.839,21.2422219,92.1415552,Bridge end,bridge,Bridge,302.0000000000209,Unknown
1091,N1,LRP414,409.141,21.2412497,92.1440552,Teknaf 53 km,link,,979.9999999999612,
1092,N1,LRP415,410.121,21.2357774,92.1511667,Teknaf 52 km,link,,998.0000000000472,
1093,N1,LRP416,411.119,21.236333,92.1586667,Teknaf 51km,link,,1009.9999999999908,
1094,N1,LRP417,412.129,21.2283604,92.1617222,Teknaf 50 km,link,,264.9999999999864,
1095,N1,LRP417A,412.394,21.2261382,92.1611667,Box culvert,bridge,Steel Beam & RCC Slab,209.0000000000032,C
1096,N1,LRP417B,412.603,21.2243327,92.1614444,Box culvert,bridge,Culvert,527.9999999999632,B
1097,N1,LRP418,413.131,21.2198049,92.1618611,Info.Missing,link,,400.0000000000341,
1098,N1,LRP418A,413.531,21.2165556,92.1626944,Box culvert,bridge,Culvert,302.99999999999727,C
1099,N1,LRP418B,413.834,21.2152778,92.1649722,Box culvert,bridge,Culvert,195.99999999996956,A
1100,N1,LRP418C,414.03,21.2142778,92.166666,Box culvert,bridge,Culvert,106.0000000000514,A
1101,N1,LRP419,414.136,21.21375,92.1674438,Teknaf 47km,link,,127.9999999999859,
1102,N1,LRP419A,414.264,21.2127222,92.1678882,Box culvert,bridge,Culvert,243.99999999997132,A
1103,N1,LRP419B,414.508,21.2105833,92.1681382,Box culvert,bridge,Culvert,100.00000000002274,A
1104,N1,LRP419C,414.608,21.2096944,92.168416,Box culvert,bridge,Box Culvert,536.0000000000014,A
1105,N1,LRP420,415.144,21.2056389,92.1703327,Teknaf 46 km,link,,526.9999999999868,
1106,N1,LRP420A,415.671,21.2011389,92.170416,Box culvert,bridge,Box Culvert,247.99999999999045,A
1107,N1,LRP420B,415.919,21.1989997,92.1703604,Box culvert,bridge,Bridge,125.0,A
1108,N1,LRP420C,416.044,21.1977219,92.1705549,"Z1504, Ukhia Gundum Road",link,,112.99999999999956,
1109,N1,LRP421,416.157,21.1969441,92.1707493,Info.Missing,link,,47.000000000025466,
1110,N1,LRP421A,416.204,21.1965552,92.1708604,Box culvert,bridge,Bridge,483.9999999999805,A
1111,N1,LRP421B,416.688,21.1925552,92.1697216,Bridge start,bridge,Bridge,42.00000000003001,A
1112,N1,LRP421C,416.73,21.1923052,92.1695271,Bridge end,bridge,Bridge,260.99999999996726,A
1113,N1,LRP421D,416.991,21.1906108,92.167916,Box culvert,bridge,Bridge,173.00000000000182,A
1114,N1,LRP422,417.164,21.1897497,92.166666,Info.Missing,link,,456.9999999999936,
1115,N1,LRP422A,417.621,21.1866386,92.1638056,Box culvert,bridge,Bridge,313.000000000045,D
1116,N1,LRP422B,417.934,21.1859441,92.1610833,Bridge start,bridge,Box Culvert,22.999999999967716,A
1117,N1,LRP422C,417.957,21.185833,92.1609167,Bridge end,bridge,Box Culvert,233.0000000000041,A
1118,N1,LRP423,418.19,21.1843052,92.1594167,Info.Missing,link,,699.0000000000123,
1119,N1,LRP423A,418.889,21.178666,92.1574722,Box culvert,bridge,Box Culvert,290.9999999999968,C
1120,N1,LRP424,419.18,21.1761938,92.1566111,Info.Missing,link,,242.999999999995,
1121,N1,LRP424A,419.423,21.1742771,92.1557222,Box culvert,bridge,Bridge,281.99999999998226,C
1122,N1,LRP424B,419.705,21.1718327,92.1551389,Box culvert,bridge,Bridge,242.999999999995,A
1123,N1,LRP424C,419.948,21.1698049,92.1545833,Bridge start,bridge,Bridge,48.00000000000182,A
1124,N1,LRP424D,419.996,21.1694993,92.1543056,Bridge end,bridge,Bridge,155.00000000002956,B
1125,N1,LRP424E,420.151,21.168416,92.1532778,Box culvert,bridge,Box Culvert,110.00000000001364,A
1126,N1,LRP425,420.261,21.1677216,92.1527778,Info.Missing,link,,64.99999999999773,
1127,N1,LRP425A,420.326,21.1673327,92.1524167,Box culvert,bridge,Bridge,252.9999999999859,B
1128,N1,LRP425B,420.579,21.1652222,92.1521667,Bridge start,bridge,Box Culvert,31.999999999982265,A
1129,N1,LRP425C,420.611,21.1649444,92.1521944,Bridge end,bridge,Box Culvert,194.9999999999932,A
1130,N1,LRP425D,420.806,21.16325,92.1522222,Box culvert,bridge,Box Culvert,88.99999999999864,C
1131,N1,LRP425E,420.895,21.1624722,92.1522778,Box Culvert,bridge,Box Culvert,235.99999999999,C
1132,N1,LRP425F,421.131,21.1604167,92.1525,Box culvert,bridge,Box Culvert,108.00000000000408,A
1133,N1,LRP426,421.239,21.1595,92.1526111,Info.Missing,link,,21.000000000015007,
1134,N1,LRP426A,421.26,21.1593056,92.1526111,Box culvert,bridge,Box Culvert,73.00000000003593,C
1135,N1,LRP426B,421.333,21.1586667,92.1525,Box culvert,bridge,Box Culvert,354.99999999996135,C
1136,N1,LRP426C,421.688,21.1556389,92.1527778,Box culvert,bridge,Box Culvert,216.9999999999845,C
1137,N1,LRP426D,421.905,21.1537778,92.1528611,Box culvert,bridge,Bridge,212.00000000004596,C
1138,N1,LRP426E,422.117,21.1521944,92.1535278,Box culvert,bridge,Bridge,197.99999999997908,C
1139,N1,LRP427,422.315,21.1507222,92.1545,Info.Missing,link,,538.0000000000109,
1140,N1,LRP427A,422.853,21.147333,92.1574167,Box culvert,bridge,Bridge,368.99999999997135,A
1141,N1,LRP427B,423.222,21.1442774,92.1586389,Bridge start,bridge,Bridge,19.000000000005457,B
1142,N1,LRP427C,423.241,21.1441663,92.1586944,Bridge end,bridge,Bridge,81.00000000001728,B
1143,N1,LRP428,423.322,21.1435274,92.1589722,Teknaf 38 km,link,,247.99999999999045,
1144,N1,LRP428A,423.57,21.1414997,92.1599167,Bridge start,bridge,Bridge,60.99999999997863,C
1145,N1,LRP428B,423.631,21.1410552,92.1602222,Bridge end,bridge,Bridge,603.0000000000086,C
1146,N1,LRP428C,424.234,21.1381108,92.1648611,Box culvert,bridge,Box Culvert,116.00000000004228,A
